epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.005228734575212002,1.017333745956421,0.001,0.0015824264846742153,1.015390396118164
0,0.0096188485622406,1.017890214920044,0.001,0.004144330974668264,1.0261836051940918
1,0.019758496433496475,1.0085972547531128,0.001,0.0048866854049265385,1.024801254272461
2,0.04833945259451866,0.998631477355957,0.001,0.014702171087265015,1.021738052368164
3,0.07556406408548355,0.9900485277175903,0.001,0.04605425149202347,0.9959884285926819
4,0.09173353761434555,0.984985888004303,0.001,0.06366626173257828,0.9800219535827637
5,0.10219507664442062,0.9817673563957214,0.001,0.06020669639110565,0.9967000484466553
6,0.11440335959196091,0.9787713885307312,0.001,0.07403915375471115,0.9774129986763
7,0.12121684849262238,0.9780756831169128,0.001,0.06530757993459702,0.975275993347168
8,0.1246633380651474,0.9757522940635681,0.001,0.025912124663591385,1.008741021156311
9,0.1330897957086563,0.9740177392959595,0.001,0.06704065203666687,1.0129557847976685
10,0.13717064261436462,0.9734293818473816,0.001,0.08695850521326065,0.9648937582969666
11,0.14447110891342163,0.971036434173584,0.001,0.04758217930793762,1.034470796585083
12,0.14930275082588196,0.970303475856781,0.001,0.0725453570485115,1.052470088005066
13,0.15215744078159332,0.9689635038375854,0.001,0.06242355704307556,1.007279872894287
14,0.15368534624576569,0.9684862494468689,0.001,0.05224546790122986,1.0487726926803589
15,0.15494301915168762,0.9685391187667847,0.001,0.07098337262868881,0.977017343044281
16,0.15847136080265045,0.9675866365432739,0.001,0.07508635520935059,0.9960923194885254
17,0.16529645025730133,0.9655333757400513,0.001,0.04502836987376213,1.0183361768722534
18,0.16851438581943512,0.9658554792404175,0.001,0.05625252053141594,1.0468549728393555
19,0.16576774418354034,0.9657637476921082,0.001,0.08484762161970139,0.9719980359077454
20,0.16970442235469818,0.9649946689605713,0.001,0.07725352793931961,1.0352882146835327
21,0.17722797393798828,0.9611483812332153,0.000100000005,0.10167884826660156,0.9637669920921326
22,0.18111802637577057,0.959787905216217,0.000100000005,0.1086103618144989,0.9617351293563843
23,0.1906643956899643,0.9588953852653503,0.000100000005,0.12109754979610443,0.9610437750816345
24,0.19854989647865295,0.9584097862243652,0.000100000005,0.11232369393110275,0.9648581147193909
25,0.19517828524112701,0.9589570760726929,0.000100000005,0.11872783303260803,0.9664481282234192
26,0.2056504637002945,0.958090603351593,0.000100000005,0.12374372035264969,0.9631302356719971
27,0.19997955858707428,0.9581083655357361,0.000100000005,0.11881615221500397,0.9655358195304871
28,0.2058650553226471,0.9577221870422363,0.000100000005,0.14512234926223755,0.9664123058319092
29,0.20419687032699585,0.9574969410896301,0.000100000005,0.13397037982940674,0.9627061486244202
30,0.20964907109737396,0.957246720790863,0.000100000005,0.14367328584194183,0.9691635966300964
31,0.219289630651474,0.9566344022750854,0.000100000005,0.1645735800266266,0.9677115082740784
32,0.21227826178073883,0.9570056200027466,0.000100000005,0.12446218729019165,0.975736141204834
33,0.22198738157749176,0.957436740398407,0.000100000005,0.16831430792808533,0.9706221222877502
34,0.2226594090461731,0.9564201235771179,1.0000001e-05,0.1632557213306427,0.9697588682174683
35,0.2294074296951294,0.9558372497558594,1.0000001e-05,0.17380288243293762,0.9697665572166443
36,0.21910005807876587,0.9562332034111023,1.0000001e-05,0.17286276817321777,0.9698694348335266
37,0.22816243767738342,0.9556658864021301,1.0000001e-05,0.16250979900360107,0.9684755802154541
38,0.22753772139549255,0.956247091293335,1.0000001e-05,0.17428268492221832,0.9700046181678772
39,0.23076854646205902,0.9558090567588806,1.0000001e-05,0.17946940660476685,0.9699937701225281
40,0.2292032688856125,0.9559546709060669,1.0000001e-05,0.18768726289272308,0.969186544418335
